Company_Name,Month,Revenue,COGS,Operating_Expenses,Depreciation_Amortization,Accounts_Receivable,Accounts_Payable,Change_in_Inventory,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Received,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
Adani Enterprises,01-07-2022,268368122.1,167360834,28875921.03,3754664.15,15233281.16,17527676.3,-128755.51,18032841.76,8810455,762435,4337985,4142251,515690,4614509,271840.43,1230925,891132,4435638,46370461.29
Adani Enterprises,01-08-2022,213185108.4,99513943.66,31350077.69,2116410.59,30328699.32,16998811.17,104016.31,20580271.76,3891224,1369399,3841302,3692889,,561453,50151.47,932086,1932933,40856,59469115.27
Adani Enterprises,01-09-2022,369786194.4,245867230.3,47933044.85,2730462.28,29586301.62,45898373.11,-130236.84,18996479.81,12900394,2448442,6820305,6780052,13958317,9579686,156104.82,3423913,3257135,1665126,60455551.42
Adani Enterprises,01-10-2022,434364760.1,284697534.2,51467293.9,1336791.37,26253156.35,24953277.42,55636.01,24549982.98,12454578,3187906,5944376,7948970,431403,7063869,198438.3,3956082,3259474,2782012,66819273.95
Adani Enterprises,01-11-2022,475840895.2,326134278,68993497.14,4178197.11,30304729.58,,132489.96,20178280,19786635,2520071,377907,3752959,11652921,9548554,133309.57,3922746,1000535,7627935,58296249
Adani Enterprises,01-12-2022,462702684.6,286037220.6,66964087.81,4225724.66,57359368.35,69136579.68,23451.12,27425344.04,9952594,4173503,6427694,6939634,1544894,2490832,204721.77,526888,468396,,78553775.12
Adani Enterprises,01-01-2023,224562909.7,148841787.1,33651490.9,4833665.29,16209390.35,29308769.17,-23066.39,10517407.91,8065757,613773,1820584,3361467,,4881207,19544.62,1446497,1197920,3177562,17333776.74
Adani Enterprises,01-02-2023,222588077.3,98081397.31,35161678.26,1678108.97,26940569.34,26166100.19,-23898.72,22336250.42,5994269,1990013,3309391,3763927,,3297503,66121.48,1201993,1321790,2436376,57844949.27
Adani Enterprises,01-03-2023,295880314.7,155009860.4,51271698.25,3580442.5,27870600.15,37222071.71,-14.89,22399689.03,9817535,1893881,2572776,4243967,13462775,4286567,19998.22,2779692,1042491,2872897,74409379.08
Adani Enterprises,01-04-2023,300995392.6,140789488.1,51407161.11,1728808.85,35263581.26,18742334.65,50991.51,27199685.85,4556730,2534503,5425766,1681994,14586452,3762288,183150.64,1312055,447418,5567588,90419510.55
Adani Enterprises,01-05-2023,108641958.3,51962971.33,11547096.51,1589754.98,14027407.24,,-82486.72,11282972.63,3881366,595468,2130588,1260643,1284690,2179289,320290.83,942280,1014785,1245905,30977764.88
Adani Enterprises,01-06-2023,130374892.6,54180253.36,20602422.82,1231732.61,13298942.7,11422695.5,-8085.18,13898054.1,1363636,255227,1538638,1709861,4094354,956703,170237.98,426972,672275,1837925,44851330.31
Adani Enterprises,01-07-2023,420899673.8,195829020.1,55215816.79,2297007.16,45783003.75,57082764.56,-13177.55,42463709.22,8125461,190515,4371088,1356603,,11184848,75395.59,3970229,116888,,101403507.7
Adani Enterprises,01-08-2023,235145865.3,164157128.1,32104165.42,4703964.59,24746257.25,19466660.55,-7319.98,9721142.959,10720696,222858,4462521,892966,6491311,6642141,40771.17,607823,1835027,1324880,21587346.88
Adani Enterprises,01-09-2023,294918885.8,120995937,58584958.71,3583576.32,,42344970.49,73941.41,28834497.52,7100778,1090705,1938669,5218727,,4081819,254852.5,731071,53074,3271005,75742656.57
Adani Enterprises,01-10-2023,539367244.3,287101725.9,105335099.8,1205489.3,51708610.05,55559256.21,-106797.61,36732604.65,5769516,895750,10375857,8086669,12530656,3684485,3472.8,1938068,4134793,8583045,115565515.9
Adani Enterprises,01-11-2023,118637468.1,74182265.41,20370259.72,3969364.6,,16178409.51,76745.78,6021235.748,5158140,777401,2000835,906188,,1978395,241280.04,375606,926381,2063823,9096878.243
Adani Enterprises,01-12-2023,471211702.2,242042604.7,64675623.82,1025219.97,42725117.08,41269167.09,113990.13,41123368.41,13878037,1625859,395197,3490439,6548112,12598788,7856.93,719728,600573,2127366,120761281.2
Vedanta,01-01-2021,503282104.4,298984183.3,96593714.23,1551828.89,43986876.95,33546190.65,-66983.61,26926051.72,11678352,2937432,1937849,2089187,11486057,2928194,86411.71,609636,1136100,926723,83674630.17
Vedanta,01-02-2021,114922743.4,76899215,15130796.5,2796507.95,9501766.195,16292060.6,33380.76,5723182.985,3755316,245971,2260227,1562537,4646269,267652,191228.32,847587,597946,286653,17608782.95
Vedanta,01-03-2021,423890333.8,275285753.2,74083802.17,2197124.76,48985926,28490011.09,-108567.38,18630194.6,5304175,3898207,993674,7827341,3185182,1691627,179272.2,3080195,4190316,8269916,64503464.81
Vedanta,01-04-2021,396394024.3,161258731.1,78177738.85,855609.02,58073623.27,35012328.29,301.11,39239388.58,8332210,2740555,1652007,3048683,1815208,5539846,21461.13,2245141,3377223,2377203,115338394.7
Vedanta,01-05-2021,179171851.2,108398786.1,21401158.41,2110609.33,,13744147.5,-69568.46,12342976.66,3724999,1427414,795854,139674,6600829,5311508,197499.11,1378847,1498527,,40675993.97
Vedanta,01-06-2021,418249190.1,169564503.4,77466399.89,4576438.69,52531393.28,28588605.85,112137.87,42804571.7,15664881,1409349,4928929,7369256,16057207,5874659,285625.59,2068057,3484640,6004479,132655717.1
Vedanta,01-07-2021,347216254.8,229490467.5,61464159.12,3501450.89,21543331.7,49594932.89,-19726.1,14065407.04,5414943,828078,2101762,2802196,5542289,9796550,93016.45,2116940,1542864,3664748,43852079.12
Vedanta,01-08-2021,407898474.7,224362177.2,74249484.87,2079180.05,61088431.07,28471668.88,-99751.74,27321703.17,7630041,3831222,1445058,3545352,,7482240,234605.26,1969577,1896423,4477788,68233402.5
Vedanta,01-09-2021,475695039.3,233595216.5,66147582.61,1946012.03,62512529.54,24280292.85,12296.38,43988060.05,16674659,2247950,7079443,9322771,21482160,5107298,45909.15,948470,3094935,335258,141262959.2
Vedanta,01-10-2021,250030536.8,153147065.9,43344481.83,2714971.69,32237399.94,16815180.03,83696.31,13384747.27,3272751,1550569,4990598,1944920,6768219,2132259,211585.9,2185232,2242649,,42154600.82
Vedanta,01-11-2021,423836117.3,291319465,69009938.91,2260810.11,23310715.94,63099116.41,-57873.09,15876678.37,6885468,3341424,8251132,8170520,13561444,1296116,256215.74,1207838,454573,6904097,57566823.1
Vedanta,01-12-2021,198485653.7,134066504.6,32345135.38,1408174.52,16162859.72,17207076.86,38933.02,8018503.433,7120217,640936,1196010,1805331,638428,2399161,101559.99,347626,955353,3216165,18823978.3
Vedanta,01-01-2022,185312705.3,88748368.21,28590229.47,1757817.07,,23819507.13,-98539.44,16993526.91,2532774,27108,720417,886004,8432657,2431852,254808.21,36395,1033358,2296308,57073158.72
Vedanta,01-02-2022,221425510.5,116689434.9,22527069.92,1983663.71,26977830.59,,-87726.82,20552251.43,5318508,1659714,4184863,4259144,,679808,150245.12,1866096,146756,1070311,54602782.28
Vedanta,01-03-2022,347028787.5,171203569.3,37124537.64,3783268.81,17719005.29,,102558.7,34675170.13,8084466,169886,1218496,4419842,4098104,10364064,44652.28,3113396,834313,6901989,103410380.4
Vedanta,01-04-2022,382719270.4,188674049.8,67727774.43,3584989.96,19987724.18,37439493.05,-44330.01,31579361.52,10022625,3464487,6887102,2384408,,2113189,230583.07,1783796,208081,1858074,78130274.57
Vedanta,01-05-2022,429023038.1,213417758,58850076.8,5127609.74,42082004.72,28697474.32,-49757.39,39188800.83,20824616,961091,8523200,4902518,12773049,6703663,104629.58,3847358,4032171,2864685,106855244.5
Vedanta,01-06-2022,170937390.2,86075750.49,20270104.02,3659311.76,24649603.74,,104778.95,16147883.92,6976618,1158703,2348638,2849570,2777317,5027346,255740.67,1191809,669763,,45903985.75
Vedanta,01-07-2022,212304003.8,85313625.88,33889390.38,3066305.95,24499157.49,28194360.35,-4237.63,23275246.89,2931462,1225693,1623328,2705513,6197888,4850272,22710.89,961507,2085872,396510,75400044.66
Vedanta,01-08-2022,416152357,211275672,83165810.75,3923374.29,32444160.34,45360915,-20936.01,30427718.56,7647650,86924,3190844,6224597,7671530,10755991,203783.65,908202,506724,363891,94427712.67
Vedanta,01-09-2022,415183945.5,197850217,44317281.24,1432958.97,47767817.3,41636331.15,70764.85,43254111.8,17917807,3922077,5791046,149140,8041536,8094565,113940.92,1020931,4090541,7241351,118166235.4
Vedanta,01-10-2022,435153462.1,304093317.2,47891978.06,4324315.41,60110325.18,62925361.88,113061.5,20792041.73,16870481,2791864,2087728,2631389,2306321,1998907,244922.22,1178844,3236306,6252806,51147490.18
Vedanta,01-11-2022,171550105.5,87852244.13,22517423.47,2024525.87,,16180165.54,53158.75,15295109.48,4323604,75085,2058954,1168489,5111721,5086286,129025.92,1120077,1247862,3102681,45858065.44
Vedanta,01-12-2022,188298884.3,78106579.97,20391631.32,2563295.67,22621965.25,22746846.78,102611.57,22450168.24,7713009,510949,754971,1359023,8632929,5618012,114048.72,1377711,189378,3565237,69385425.73
Vedanta,01-01-2023,108455131.7,72772996.97,15102739.81,2169856.96,14577289.87,11305146.41,-84030.42,5144848.74,5090704,1031565,1960644,1530870,741253,1992190,114116.1,912274,348493,287626,11686886.22
Vedanta,01-02-2023,236362438.2,99293324.27,42257883.05,1162083.46,27794112.77,21551485.15,-23213.87,23702807.73,9649530,1436806,432654,3917648,,3743949,38717.89,1557295,590148,1480694,60188903.18
Vedanta,01-03-2023,226901850.2,119426283.5,25295497.45,2437786.33,,19097061.4,-117363.65,20545017.32,6449192,2121838,1504683,337835,6828818,1813514,151759.49,1841723,972943,1444831,62969667.95
Vedanta,01-04-2023,328569227.6,138513930.2,51458790.44,1866351.25,44229350.98,48894964.29,74117.43,34649126.75,7706194,2070556,2303701,514190,651890,8807240,116174.21,1919193,635472,2826952,97174121.24
Vedanta,01-05-2023,314461146.7,143752626.9,40172931.62,2250073.65,22946947.53,40826590.92,37557.4,32633897.05,3965204,1543789,4042963,5330178,9979555,5936337,250803.9,837155,2568969,966243,106747046.1
Vedanta,01-06-2023,229311257.2,111810337.3,24129658.51,1653148.37,26034174.61,26421031.74,16223.81,23342815.35,7759722,519941,1719417,3711686,8409562,5276221,139340.72,551707,1792591,1274547,73190496.04
Vedanta,01-07-2023,134742842.4,60924022.34,14483940.46,4652731.3,12485934.99,9696720.562,-25273.51,14833719.9,2876352,227371,2383847,2055552,6385644,1281458,224445.47,1306871,1272166,,47909527.7
Vedanta,01-08-2023,488417356.4,297984366.2,54570589.65,1399740.18,44277456.72,33785060.53,-84924.92,33965600.14,14356673,1743750,7440542,6296635,7008754,14105916,263035.75,1073639,1491408,,95148724.42
Vedanta,01-09-2023,505168414.2,277817038.9,63306676.78,3669277.9,63587903.47,42312121.23,-31385.97,41011174.63,20973871,142095,9253446,630176,17886708,2619526,82251.05,4430082,3586564,9189314,111465185.9
Vedanta,01-10-2023,108657142.7,63804021.53,19553880.95,3183194.28,12425903.45,,41507.1,6324810.047,2753736,1000184,496147,1084083,1891599,2861025,242175.6,873900,432775,1186515,19700413.14
Vedanta,01-11-2023,216110490.5,132730805.2,26687968.6,4319927.42,19017318,19027178.31,-11052.44,14172929.17,4438567,816937,3785266,525556,,3865712,284503.22,317341,2097028,,33551422.5
Vedanta,01-12-2023,159806868,69787956.98,22778620.69,2316803.17,12911995.04,,-58324.13,16810072.59,5072619,422429,2431535,1667250,502877,4336182,339243.13,1295083,1589022,2551201,45518619.78
SBI Cards,01-01-2021,101770101.8,51179885.21,16739177.26,849028.43,7435592.605,9613157.303,-79691.31,8462759.843,1865397,83471,931430,644338,4850777,1756675,19907.24,835645,943315,454903,28170038.53
SBI Cards,01-02-2021,252362275.6,136920778.2,26559478.33,1132981.79,36819832.94,16859729.59,-24563.74,22220504.77,4467617,1137950,2196763,1503148,,5768892,61810.9,1922598,1947974,2868141,54026575.32
SBI Cards,01-03-2021,172806570.1,104811991.5,24141895.21,786286.95,10437360.45,19123809.6,-75016.06,10963170.85,7567268,886040,2173992,2979355,1726830,934902,104791.5,831764,1532124,3004120,28740477.54
SBI Cards,01-04-2021,482677822.2,299203863,71744172.82,1654868.29,,40956002.35,19986.93,27932446.58,5649987,1849546,2825758,8785001,20999022,14437169,40414.05,35229,2383462,505506,106955163.7
SBI Cards,01-05-2021,175946309.1,85335526.89,30874039.51,1497911.91,21163290.35,24642140.35,5189.68,14934185.68,5791059,256928,207317,2068829,3061457,2102470,45402.75,980875,1341264,2358457,44191395.04
SBI Cards,01-06-2021,212372592.9,130345309.1,28872669.98,471513.91,28761382.38,28840805.65,68273.11,13288653.46,8811284,1182691,2377085,3698837,3168607,5622201,74602.73,191852,1024219,3730278,36727726.39
SBI Cards,01-07-2021,430926337.8,281773072.5,68864826.94,1721947.85,59030855.87,,25003.84,20072109.59,14394531,339310,3828328,3247270,2621993,5660614,26153.61,2372908,2138306,4947705,48202042.78
SBI Cards,01-08-2021,254733856.5,127002877.6,38404935.32,1196660.63,32265137.39,31871678.42,7739.44,22331510.92,8775325,290641,2587362,2507045,,2674752,12684.97,690674,2105419,3709828,53459696.75
SBI Cards,01-09-2021,184709567.2,101251229.7,29243692.49,1329745.07,11498347.67,25662734.67,-109358.35,13553661.25,5425639,1220977,2456915,1576603,1655397,5260367,1465.68,814785,533272,809562,37231406.76
SBI Cards,01-10-2021,433385621.9,289056726.7,82913339.49,1318681.06,,51163854.19,25953.54,15353888.92,7646475,2111217,5286090,717348,16284405,4699580,10924.65,3175257,2377558,,52242071.77
SBI Cards,01-11-2021,473760108.6,305630276.7,78184758.75,1178199.91,63691796.33,,-64785.72,22486268.28,20135569,1999154,9403337,4717771,5087442,13521294,15560.63,3933556,3510529,4157788,49724265.85
SBI Cards,01-12-2021,229230631.5,117504482.7,43797779.69,1048192.64,14087388.71,28546640.71,15489.8,16982092.28,9159191,60644,1773652,3802470,10941201,210970,9692.11,1708103,365993,2848335,54817748.83
SBI Cards,01-01-2022,301708910.5,141247098,39368343.67,1363865.23,16173464.95,27118067.24,-138943.74,30273367.22,14368136,1758260,723080,727899,12361946,9018630,1880.49,1872126,2122539,1106189,90576990.67
SBI Cards,01-02-2022,124355856.1,82025753.36,16059673.25,1681340.61,6464303.957,10152444.21,-30215.61,6567607.366,2030867,62718,217285,533930,2460140,196215,99739.78,229457,312627,1900301,20511458.1
SBI Cards,01-03-2022,264064418.8,138498523.2,29521191.23,1083462.71,,35745329.58,-15572.68,24011176.09,5655533,1370286,2878212,471682,,432001,72421.11,2200577,820935,397493,63132615.28
SBI Cards,01-04-2022,199843155.6,120281980.6,31004145.89,1264870.04,28993260.69,15162070.43,-5993.09,12139257.27,8311037,874309,1683404,2726579,756249,1704836,7780.2,1357422,1330445,1601586,30780467.82
SBI Cards,01-05-2022,161764568.4,65286342.96,17970814.77,609281.94,19398838.25,9118204.993,11808.07,19626852.67,4747344,1250340,207459,56561,6034676,3484880,29560.15,1445766,1001928,1072629,61267332.01
SBI Cards,01-06-2022,199284383.6,92793316.57,25677919.46,1774811.33,27452132.84,18346170.8,-95918.49,20203286.89,9285758,629399,3513149,1573033,,878840,105228.13,406165,1620177,1913743,48434814.68
SBI Cards,01-07-2022,180977801.8,119487748.8,19219135.7,1832567.13,,25525422.39,37883.67,10567729.31,4009103,1365971,787223,3420205,764407,1216257,113850.44,695650,1184573,2501132,32457444.94
SBI Cards,01-08-2022,492569857.4,272625564.1,75486846.59,408962.52,44493194.1,66835947.41,-11114.66,36114361.68,24564950,3131289,7128901,423419,14405219,12173715,120835.12,2904299,435795,3672922,94609161.05
SBI Cards,01-09-2022,428997193.6,266230940.9,84558432.64,548022.93,,33458150.09,-27493.42,19551955,18219791,3522247,5928484,789129,232129,10893879,9111.55,3724102,2709825,5905494,39051095
SBI Cards,01-10-2022,498208041.1,296600576.9,52653209.37,1117759.18,68002627.05,70026728.74,-49967.39,37238563.7,5184539,3269025,2343728,3860235,12406300,3108172,42798.46,1944443,4610254,1039631,123722984.1
SBI Cards,01-11-2022,503978390.7,325890001.3,85659867.01,585333.13,34412758.66,45266066.61,13320.36,23107130.6,5094548,1597705,3695514,9545751,15426069,10196824,89189.27,3258370,2305935,8455837,87100854.79
SBI Cards,01-12-2022,264536458.9,115475975,47183783.9,1101942.24,35556562.63,30906103.88,-23380.34,25469175,11002662,1518675,4378552,703505,10541004,7019344,65999.38,1956704,40564,1676827,73789495
SBI Cards,01-01-2023,235619320.6,134985235.5,31238402.91,1601277.76,25338109.8,,1939.72,17348920.55,7175351,520249,862612,1725623,5946649,4303568,64161.95,2079832,951054,2392160,52201319.65
SBI Cards,01-02-2023,440835174.6,196014050.1,73379380.51,1667790.75,,,4392.37,42860435.99,7144478,3405467,6659300,6018294,19919851,6299520,76193.92,828121,3595549,8814667,144121142
SBI Cards,01-03-2023,459934309.9,276655806.5,75667016.05,1813598.43,62701261.53,33058120.3,-46376.98,26902871.82,21494298,4551351,8277082,5710021,22762454,13106574,100470.1,4587558,703172,6614843,83961061.47
SBI Cards,01-04-2023,403425984,235969790.1,63082553.82,458663.54,49126666.42,55879638.56,22168.85,26093410.02,8979657,999084,7034124,407988,18807410,3931633,2417.97,335580,2519379,634097,82480931.06
SBI Cards,01-05-2023,359650613.2,220706875.8,58571586.43,788001.73,35885537.76,33204321.92,-75074.77,20093037.73,11779395,604404,507184,1896329,10419084,10553272,89092.81,1761025,2028352,6934624,60912351.18
SBI Cards,01-06-2023,116689219.4,73248431.52,16474859.96,1393118.45,,10474165,-24507.32,6741481.991,5635339,740609,2167238,45248,4681474,904083,45096.39,258945,324393,2029233,17889199.97
SBI Cards,01-07-2023,447993838.6,288771390.2,89561239.28,717435.88,34646531.89,47335861.75,-40267.14,17415302.27,9661568,4025595,8589152,1008785,6670139,11444221,134673.63,2607677,1684734,7308102,45699705.8
SBI Cards,01-08-2023,317328256,173731766.4,33323910.18,924353.87,31854590.52,23880488.42,-100579.69,27568144.86,4957304,330307,1832887,3620712,14283967,5916896,81351.45,773511,2937540,4735136,94149229.58
SBI Cards,01-09-2023,459309913.2,306848010.9,82162289.97,1908087.9,54748874.71,53053945.58,-27780.88,17574903.08,13735948,1624177,7554332,3616864,9291899,9887899,102041.92,3446893,1617972,5635245,45967369.24
SBI Cards,01-10-2023,143389143.1,62860155.03,19886293.11,1718605.56,19831229.2,12984267.65,103687.48,15160673.74,2403565,329240,582523,601148,6121313,2716725,96040.51,1074398,644411,34985,49547634.22
SBI Cards,01-11-2023,253337770.4,144801076.2,30132729.71,1605596.65,28220413.57,21193087.4,-27831.29,19600991.11,10664769,48029,4025460,2006444,,1991671,47108.68,1211553,112236,,43076229.33
SBI Cards,01-12-2023,431458470.9,178093646.5,49047303.91,1378608.73,42533178.87,30539873.36,-102006.7,51079380.13,16789833,4068088,7558241,8109115,16729106,9262203,109325.85,743747,1960532,3732935,157796375.4
